package_id,scope,selection,status,expected_version_name,expected_version_code,actual_version_name,actual_version_code,source,source_url,download_locator,requested_architecture,artifact_path,artifact_type,file_size_bytes,sha256,split_count,splits,architectures,signature_status,signer_certificate_sha256,technology,flutter_architectures,flutter_arm64_status,fallback_artifact_path,fallback_version_name,fallback_version_code,fallback_architectures,fallback_sha256,detail,cutoff_date
com.richmat.majestichome,baseline,download_google_play,downloaded,1.0.4,,1.0.4,10400,Google Play,https://play.google.com/store/apps/details?id=com.richmat.majestichome&hl=en&gl=us,apkeep 1.0.0; com.richmat.majestichome; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.richmat.majestichome,split_apk_set,28389323,dad63517a3f1bf6ee3e229c3138a12704cd79eaa1090da6196f3aaa4e37b55be,5,com.richmat.majestichome/com.richmat.majestichome.apk; com.richmat.majestichome/com.richmat.majestichome.config.arm64_v8a.apk; com.richmat.majestichome/com.richmat.majestichome.config.en.apk; com.richmat.majestichome/com.richmat.majestichome.config.nb.apk; com.richmat.majestichome/com.richmat.majestichome.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 73ff7fabb4351cac5ca6c2e3034be6fedcdedddf02eb696185780b8e8487317a,flutter,arm64-v8a,present,,,,,,"Google Play version differs, but Play does not expose versionCode",2026-07-14
com.richmat.maxprime,baseline,reuse_local,reused_current,1.0.7,11,1.0.7,11,APKPure,https://apkpure.com/maxprime/com.richmat.maxprime,,,disassembly/apk/analyzed/richmat/com.richmat.maxprime.apk,apk,30356125,fb4f63fbabdd831dbef05c9ad1eaa89753f8c547f192df69594127b0c544fdbd,1,com.richmat.maxprime.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 3935913330ca7ba1afe69aa21ccf0b2f3823c4b26dbaf325a3783fb8334fa0d7,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.milemont,baseline,reuse_local,reused_current,1.0.4,5,1.0.4,5,APKPure,https://apkpure.com/milemont-bed-control/com.richmat.milemont,,,disassembly/apk/analyzed/richmat/com.richmat.milemont.xapk,xapk,29897706,f2af4de9fc3b37f6af6e8a3b13364ec982e6e6d2632633cb4d5d207289fc2886,19,base=com.richmat.milemont.apk; config.ru=config.ru.apk; config.en=config.en.apk; config.xxhdpi=config.xxhdpi.apk; config.ko=config.ko.apk; config.ar=config.ar.apk; config.my=config.my.apk; config.vi=config.vi.apk; config.in=config.in.apk; config.fr=config.fr.apk; config.th=config.th.apk; config.es=config.es.apk; config.pt=config.pt.apk; config.hi=config.hi.apk; config.tr=config.tr.apk; config.it=config.it.apk; config.ja=config.ja.apk; config.de=config.de.apk; config.zh=config.zh.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; c31dec02a44f9cd8d19fef7fbebbf19fe56758ceb83a21751338a5363ff0520c,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.mily,baseline,reuse_local,reused_current,1.0.3,4,1.0.3,4,APKPure,https://apkpure.com/%E7%9C%AF%E7%8B%B80%E5%8E%8B%E5%BA%8A/com.richmat.mily,,,disassembly/apk/analyzed/richmat/com.richmat.mily.apk,apk,30352029,041e76a28f78e650a5eff099497a93fa1454cb04c8d75252828e7f106d1e169a,1,com.richmat.mily.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 855974b7b01efdb87b0666a38687a9d903d256e69f88f0d830b50beb7345a33b,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.mlily0,baseline,reuse_local,reused_current,3.1.1,31100,3.1.1,31100,APKPure,https://apkpure.com/%E6%A2%A6%E7%99%BE%E5%90%880%E5%8E%8B%E6%99%BA%E8%83%BD%E5%BA%8A/com.richmat.mlily0,,,disassembly/apk/analyzed/richmat/com.richmat.mlily0.xapk,xapk,16689191,61dba1a4139d79309030c3927cb49b038c6f07b5e01a1a92359f88bde94616d2,20,base=com.richmat.mlily0.apk; config.fr=config.fr.apk; config.tr=config.tr.apk; config.my=config.my.apk; config.xxxhdpi=config.xxxhdpi.apk; config.th=config.th.apk; config.vi=config.vi.apk; config.in=config.in.apk; config.ar=config.ar.apk; config.es=config.es.apk; config.pt=config.pt.apk; config.en=config.en.apk; config.arm64_v8a=config.arm64_v8a.apk; config.zh=config.zh.apk; config.ja=config.ja.apk; config.de=config.de.apk; config.hi=config.hi.apk; config.it=config.it.apk; config.ru=config.ru.apk; config.ko=config.ko.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 491ede34008e19df3b9bfc4fba26d607e08bbdb83afdd27613db5624fa607c02,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.richmat.mlily2,baseline,download_google_play,downloaded,5.0.2,,5.0.2,50200,Google Play,https://play.google.com/store/apps/details?id=com.richmat.mlily2&hl=en&gl=us,apkeep 1.0.0; com.richmat.mlily2; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.richmat.mlily2,split_apk_set,48373360,1dc7c73ae87558f10425c93a490257caf8aeb9843660894fba6da158305c668a,5,com.richmat.mlily2/com.richmat.mlily2.apk; com.richmat.mlily2/com.richmat.mlily2.config.arm64_v8a.apk; com.richmat.mlily2/com.richmat.mlily2.config.en.apk; com.richmat.mlily2/com.richmat.mlily2.config.nb.apk; com.richmat.mlily2/com.richmat.mlily2.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; e903dc136a5d1136cc8f104174307ad0cbb837d3e50e6207ceb9d31c38360f12,flutter,arm64-v8a,present,,,,,,Google Play reports 5.0.2; APKPure reports 1.0.19,2026-07-14
com.richmat.mlily_supreme,baseline,reuse_local,reused_current,1.3.1,5,1.3.1,5,APKPure,https://apkpure.com/mlily-supreme/com.richmat.mlily_supreme,,,disassembly/apk/analyzed/richmat/com.richmat.mlily_supreme.apk,apk,124539446,2551ce84073693a2833b78cc81a14f1306c25f708c4aaa9416931ceb0496383d,1,com.richmat.mlily_supreme.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; c720635746de48200378fd19cac12f7f1263135967b7b3ffadad537ebce44d8a,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.mlilyremote,baseline,reuse_local,reused_current,1.0.1,,1.0.1,10103,Google Play,https://play.google.com/store/apps/details?id=com.richmat.mlilyremote&hl=en&gl=us,,,disassembly/apk/analyzed/richmat/com.richmat.mlilyremote.xapk,xapk,22796305,b85664ee88d148a67473997d6ead917f43bcc4c320c5109308af70dde7467871,5,base=com.richmat.mlilyremote.apk; config.arm64_v8a=config.arm64_v8a.apk; config.mdpi=config.mdpi.apk; config.fr=config.fr.apk; config.en=config.en.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 50a4e31842389031682830fba35a36a4633b6ac7abdec2b73d31f4bb9be4865a,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.richmat.muuegm,baseline,download_google_play_flutter_arm64,downloaded,1.0.2,,1.0.2,10200,Google Play,https://play.google.com/store/apps/details?id=com.richmat.muuegm,apkeep 1.0.0; com.richmat.muuegm; google-play; split_apk=true,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.richmat.muuegm,split_apk_set,45748402,fbc093958e070cdb41f8c4c77a01adf5961e0de0b8f3829c6e4b3953ad5ac961,5,com.richmat.muuegm/com.richmat.muuegm.apk; com.richmat.muuegm/com.richmat.muuegm.config.arm64_v8a.apk; com.richmat.muuegm/com.richmat.muuegm.config.en.apk; com.richmat.muuegm/com.richmat.muuegm.config.nb.apk; com.richmat.muuegm/com.richmat.muuegm.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; a15e11a301b8b2cf1c568b9d3b65838644a8c40f86421642e3d0225a44aa7af4,flutter,arm64-v8a,present,,,,,,selected Google Play arm64 build because APKPure/local latest was armv7-only,2026-07-14
com.richmat.myside,baseline,reuse_local,reused_current,1.0.5,,1.0.5,10500,Google Play,https://play.google.com/store/apps/details?id=com.richmat.myside&hl=en&gl=us,,,disassembly/apk/analyzed/richmat/com.richmat.myside.xapk,xapk,24189466,9d1fdbad6eba67e49f1033f6d79ef75669fc83eb535ce7500c1f9b21efeca0b9,20,base=com.richmat.myside.apk; config.de=config.de.apk; config.ko=config.ko.apk; config.ru=config.ru.apk; config.ar=config.ar.apk; config.es=config.es.apk; config.ja=config.ja.apk; config.tr=config.tr.apk; config.xxxhdpi=config.xxxhdpi.apk; config.fr=config.fr.apk; config.in=config.in.apk; config.th=config.th.apk; config.vi=config.vi.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk; config.hi=config.hi.apk; config.it=config.it.apk; config.my=config.my.apk; config.pt=config.pt.apk; config.zh=config.zh.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 74d9710daca5798b11eb823b651e745c58520ada2e846339b3c22bda1dd889c1,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.richmat.nisco,baseline,reuse_local,reused_current,1.1.1,3,1.1.1,3,APKPure,https://apkpure.com/nisco/com.richmat.nisco,,,disassembly/apk/analyzed/richmat/com.richmat.nisco.apk,apk,124539446,000342dcd8fe922ee7f7ad23bb3964216b16b78abc48b8a90b85bad5bc939d50,1,com.richmat.nisco.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,1a40d2c8df090d6418c273d1c71f7e9efc4800c59b07575021bc094cbcbf124b; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.nu503,baseline,reuse_local,reused_current,3.5.5,13,3.5.5,13,APKPure,https://apkpure.com/sleepevolution/com.richmat.nu503,,,disassembly/apk/analyzed/richmat/com.richmat.nu503.apk,apk,11287253,e7d42d880a4068f649d6edf99d4093137b81cc06405d362395c3fdf8ac0b1f54,1,com.richmat.nu503.apk,,verified,09898ad35c45e7c5dfc124e4d4db6f23a9c7c8d712facd914487d50bd2391144,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.okimiki,baseline,download_google_play,downloaded,1.0.1,,1.0.1,10101,Google Play,https://play.google.com/store/apps/details?id=com.richmat.okimiki&hl=en&gl=us,apkeep 1.0.0; com.richmat.okimiki; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.richmat.okimiki,split_apk_set,48377002,a4ae460be8a88c625aa336cd00244bfad067d801bf6584ccf5f4532b6ff6948b,5,com.richmat.okimiki/com.richmat.okimiki.apk; com.richmat.okimiki/com.richmat.okimiki.config.arm64_v8a.apk; com.richmat.okimiki/com.richmat.okimiki.config.en.apk; com.richmat.okimiki/com.richmat.okimiki.config.nb.apk; com.richmat.okimiki/com.richmat.okimiki.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 35ea9ebd92a73f1802863b006f70fa14a3643aeed8e6ceba0be3e014d7259abe,flutter,arm64-v8a,present,,,,,,"Google Play version differs, but Play does not expose versionCode",2026-07-14
com.richmat.powercool,baseline,reuse_local,reused_current,1.0.8,9,1.0.8,9,APKPure,https://apkpure.com/power-cool-sleep-system/com.richmat.powercool,,,disassembly/apk/analyzed/richmat/com.richmat.powercool.xapk,xapk,29073218,71123fc12a3d063a3acc278f3bc2b2bf5ad507fe1a5322694f509cbb272143db,19,base=com.richmat.powercool.apk; config.xxhdpi=config.xxhdpi.apk; config.vi=config.vi.apk; config.ru=config.ru.apk; config.de=config.de.apk; config.th=config.th.apk; config.ar=config.ar.apk; config.fr=config.fr.apk; config.tr=config.tr.apk; config.es=config.es.apk; config.zh=config.zh.apk; config.hi=config.hi.apk; config.ko=config.ko.apk; config.it=config.it.apk; config.en=config.en.apk; config.ja=config.ja.apk; config.in=config.in.apk; config.my=config.my.apk; config.pt=config.pt.apk,,verified,31a6b61fd5617aa76a0edb585b3a18743766a60b4eb1cc1becc74effa8917dab; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.purely_sleep,baseline,download_google_play,downloaded,2.0.1,,2.0.1,20103,Google Play,https://play.google.com/store/apps/details?id=com.richmat.purely_sleep&hl=en&gl=us,apkeep 1.0.0; com.richmat.purely_sleep; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.richmat.purely_sleep,split_apk_set,45908390,514c4ef1c0281dc3922648022ce0cc09b8a7d962b84a916fea54a4205a51299a,5,com.richmat.purely_sleep/com.richmat.purely_sleep.apk; com.richmat.purely_sleep/com.richmat.purely_sleep.config.arm64_v8a.apk; com.richmat.purely_sleep/com.richmat.purely_sleep.config.en.apk; com.richmat.purely_sleep/com.richmat.purely_sleep.config.nb.apk; com.richmat.purely_sleep/com.richmat.purely_sleep.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 6fce2e47c504f64e6fb913fad608f77f30e0b5c2de7e76cd6e9b30cdd32893fb,flutter,arm64-v8a,present,,,,,,Google Play reports 2.0.1; APKPure reports 1.1.5,2026-07-14
com.richmat.remedy,baseline,download_google_play,downloaded,1.0.3,,1.0.3,4,Google Play,https://play.google.com/store/apps/details?id=com.richmat.remedy&hl=en&gl=us,apkeep 1.0.0; com.richmat.remedy; google-play; device=mi_a1; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.richmat.remedy,split_apk_set,27626113,0e08a37ee2d09f657986fb76cfa14aea0c97028ddd105378cee3542099a4df6d,5,mi_a1/com.richmat.remedy/com.richmat.remedy.apk; mi_a1/com.richmat.remedy/com.richmat.remedy.config.arm64_v8a.apk; mi_a1/com.richmat.remedy/com.richmat.remedy.config.en.apk; mi_a1/com.richmat.remedy/com.richmat.remedy.config.nb.apk; mi_a1/com.richmat.remedy/com.richmat.remedy.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 9393c1fcec617f633b8963276742a44a9933dd6e828de775725dfc7b80f1ba05,native_or_managed,,not_flutter,,,,,,Google Play reports 1.0.3; APKPure reports 1.0.1,2026-07-14
com.richmat.revive3,baseline,reuse_local,reused_current,1.0.26,27,1.0.26,27,APKPure,https://apkpure.com/revive-control/com.richmat.revive3,,,disassembly/apk/analyzed/richmat/com.richmat.revive3.apk,apk,206717853,738a8902e4c0da85380325c61e24592e1835a5a93b8975e3ca446c9f95fa5c60,1,com.richmat.revive3.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 37c8781e7a6a9f21cca3f43a34b1af5cb77dd956724b409760a2387934d27045,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.richmat,baseline,download_google_play_flutter_arm64,downloaded,4.2.0,42006,4.2.0,42006,Google Play,https://play.google.com/store/apps/details?id=com.richmat.richmat,apkeep 1.0.0; com.richmat.richmat; google-play; split_apk=true,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.richmat.richmat,split_apk_set,55156839,e4abc963d6b7c79125217f980925ba2fe70c06fd1c40d7e1be90d2230c12bf27,5,com.richmat.richmat/com.richmat.richmat.apk; com.richmat.richmat/com.richmat.richmat.config.arm64_v8a.apk; com.richmat.richmat/com.richmat.richmat.config.en.apk; com.richmat.richmat/com.richmat.richmat.config.nb.apk; com.richmat.richmat/com.richmat.richmat.config.xxhdpi.apk,arm64-v8a,verified,32082b0990c01e5bd90b4bd082b6c74d8d15d303a7eeb6d84a6478166cfe7ff3; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,flutter,arm64-v8a,present,,,,,,selected Google Play arm64 build because APKPure/local latest was armv7-only,2026-07-14
com.richmat.rmcontrol2,baseline,download_apkpure,downloaded,21.3.7,213700,21.3.7,213700,APKPure,https://apkpure.com/rmcontrol/com.richmat.rmcontrol2,apkeep 1.0.0; com.richmat.rmcontrol2@21.3.7; arch=arm64-v8a,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.richmat.rmcontrol2/com.richmat.rmcontrol2@21.3.7@arm64-v8a.xapk,xapk,41841906,f4994bebb8ca20af8aea70c64faf17212692b2ffe1730e463a3b0cbeed7b0312,20,base=com.richmat.rmcontrol2.apk; config.arm64_v8a=config.arm64_v8a.apk; config.es=config.es.apk; config.my=config.my.apk; config.ru=config.ru.apk; config.zh=config.zh.apk; config.vi=config.vi.apk; config.de=config.de.apk; config.en=config.en.apk; config.fr=config.fr.apk; config.in=config.in.apk; config.ja=config.ja.apk; config.pt=config.pt.apk; config.ar=config.ar.apk; config.hi=config.hi.apk; config.it=config.it.apk; config.th=config.th.apk; config.ko=config.ko.apk; config.tr=config.tr.apk; config.xxhdpi=config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; ff90ac26a1c61046b988d1dba46f6ab3ea2a24def0946eb9927e28a99242130c,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.richmat.ronco_motion,baseline,reuse_local,reused_current,1.2,3,1.2,3,APKPure,https://apkpure.com/ronco-motion/com.richmat.ronco_motion,,,disassembly/apk/analyzed/richmat/com.richmat.ronco_motion.apk,apk,63164206,87713781e94b13e59e82e770ded1429dcef3ab7515cb89e7bf3d33ca58053a64,1,com.richmat.ronco_motion.apk,arm64-v8a; armeabi; armeabi-v7a; mips; mips64; x86; x86_64,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 34a87138c16668e3c2869556591494c80c0496c2c7e0c1032525c6cb35b39f9b,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.silksnow,baseline,reuse_local,reused_current,1.0.3,10301,1.0.3,10301,APKPure,https://apkpure.com/s-s-base/com.richmat.silksnow,,,disassembly/apk/analyzed/richmat/com.richmat.silksnow.xapk,xapk,26893549,3d31b73124c2f335bf1d7042c7612e2353d5d41a4a7ad3bde369db7a481fe022,5,base=com.richmat.silksnow.apk; config.arm64_v8a=config.arm64_v8a.apk; config.mdpi=config.mdpi.apk; config.fr=config.fr.apk; config.en=config.en.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 659373458f5422e2f05b4c979da08935a14e9734fc0098ee3ebc33fcdb20eebe,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.richmat.silver,baseline,reuse_local,reused_current,3.3.7,9,3.3.7,9,APKPure,https://apkpure.com/w-silver-products/com.richmat.silver,,,disassembly/apk/analyzed/richmat/com.richmat.silver.apk,apk,9196219,8c3a0c07016d2c903cc2599c31a63d34c1fea55612d29c85bf2346277f864653,1,com.richmat.silver.apk,,verified,e2da76c88f73f0c39ebd137a5e543b682fcd2ad039dd44394dfc6d4b90628266,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.sleepfunction,baseline,reuse_local,reused_current,1.3.0,23,1.3.0,23,APKPure,https://apkpure.com/sleepfunction-bed-control/com.richmat.sleepfunction,,,disassembly/apk/analyzed/richmat/com.richmat.sleepfunction.apk,apk,30913181,7aea9162d751def93eea7631c9d2f713a38cdcb953301279217b2e4075ed68ae,1,com.richmat.sleepfunction.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 4ea17c0b8bee1d2dca842cab8c4efbf0cbd421076e61a6ac0a1ee4ab3e095e98,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.sonicsleep,baseline,reuse_local,reused_current,1.0.4,10400,1.0.4,10400,APKPure,https://apkpure.com/%EC%86%8C%EB%8B%89%EC%8A%AC%EB%A6%BD/com.richmat.sonicsleep,,,disassembly/apk/analyzed/richmat/com.richmat.sonicsleep.xapk,xapk,19071594,173f81b5e902650733fdd44968f31cf9ceee2b5c376d361acf043b985612b5e4,5,base=com.richmat.sonicsleep.apk; config.mdpi=config.mdpi.apk; config.fr=config.fr.apk; config.en=config.en.apk; config.arm64_v8a=config.arm64_v8a.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; d2a197f8720e77971ac720b4a0024872df9d34fcd164fa389b1ab6578f5a02c5,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.richmat.sta2,baseline,reuse_local,reused_current,1.0.5,6,1.0.5,6,APKPure,https://apkpure.com/%E6%99%BA%E8%83%BD%E7%85%A7%E6%8A%A4/com.richmat.sta2,,,disassembly/apk/analyzed/richmat/com.richmat.sta2.apk,apk,24144183,3385bd3b50f777d41ef632c74c4ed5cac00decba4a7ae8d357182c5c0fe65d6c,1,com.richmat.sta2.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,08c0ddda4ede08f19f5d40147ec34cf43a60fbff73f1a4846ad2e0abdd783066,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.superior,baseline,reuse_local,reused_current,1.0.9,10,1.0.9,10,APKPure,https://apkpure.com/superior-lifestyle/com.richmat.superior,,,disassembly/apk/analyzed/richmat/com.richmat.superior.xapk,xapk,36829199,bdb26147a8f5940f32a535301c29cad604dd4d30b5a8bf6b5d15a1b75b28cad8,4,base=com.richmat.superior.apk; config.mdpi=config.mdpi.apk; config.fr=config.fr.apk; config.en=config.en.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; e6c2e755e3c0a70d66becfa3ee4ae741102219fdbd9480860141f2703ca3ac35,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.svenson,baseline,reuse_local,reused_current,2.0.1,32,2.0.1,32,APKPure,https://apkpure.com/sven-son/com.richmat.svenson,,,disassembly/apk/analyzed/richmat/com.richmat.svenson.apk,apk,31055201,e05889c388e1c8b9aca6668e0688a8e5f85bebcba12044d1750fd5a4d2190dbb,1,com.richmat.svenson.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,2f9e7bfb50b8f347570e195be7107fca24b49cec5b393a0994296241f0aa2b1e; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.thrivesleep,baseline,download_google_play,downloaded,1.0.9,,1.0.9,10901,Google Play,https://play.google.com/store/apps/details?id=com.richmat.thrivesleep&hl=en&gl=us,apkeep 1.0.0; com.richmat.thrivesleep; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.richmat.thrivesleep,split_apk_set,17718544,fa12668c5c3460c174543ea1f923bb84b361861f2c164dda0c76a3621eb3eac0,5,com.richmat.thrivesleep/com.richmat.thrivesleep.apk; com.richmat.thrivesleep/com.richmat.thrivesleep.config.arm64_v8a.apk; com.richmat.thrivesleep/com.richmat.thrivesleep.config.en.apk; com.richmat.thrivesleep/com.richmat.thrivesleep.config.nb.apk; com.richmat.thrivesleep/com.richmat.thrivesleep.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; c0003e41899b6098bc330a2b3ccfdf3b81730f3c2e46698813e43ced9b64b2a0,flutter,arm64-v8a,present,,,,,,Google Play reports 1.0.9; APKPure reports 1.0.1,2026-07-14
com.richmat.tx,baseline,reuse_local,reused_current,1.0.0,,1.0.0,1,Google Play,https://play.google.com/store/apps/details?id=com.richmat.tx&hl=en&gl=us,,,disassembly/apk/analyzed/richmat/com.richmat.tx.xapk,xapk,113378945,7454dd539701130569e55a5595ab285558286253cd050bde4f4fa00396d987ff,5,base=com.richmat.tx.apk; config.mdpi=config.mdpi.apk; config.en=config.en.apk; config.fr=config.fr.apk; config.arm64_v8a=config.arm64_v8a.apk,arm64-v8a,verified,286d15eb9d1e5e196d29f6c6a475143ccfe5fdfe60054ab5464a7891aac12967; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.wsilver2,baseline,reuse_local,reused_current,1.1.19,40,1.1.19,40,APKPure,https://apkpure.com/w-silver-products/com.richmat.wsilver2,,,disassembly/apk/analyzed/richmat/com.richmat.wsilver2.xapk,xapk,114892858,876cf079b8d7ecf344010714b5178e7c376b444d591687e53d1e41081d421035,20,base=com.richmat.wsilver2.apk; config.xxxhdpi=config.xxxhdpi.apk; config.en=config.en.apk; config.es=config.es.apk; config.it=config.it.apk; config.arm64_v8a=config.arm64_v8a.apk; config.th=config.th.apk; config.in=config.in.apk; config.fr=config.fr.apk; config.my=config.my.apk; config.pt=config.pt.apk; config.ja=config.ja.apk; config.hi=config.hi.apk; config.ko=config.ko.apk; config.ar=config.ar.apk; config.zh=config.zh.apk; config.de=config.de.apk; config.vi=config.vi.apk; config.tr=config.tr.apk; config.ru=config.ru.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 38f36295ab5c6030fb115af113fe2e6dd6d3859eae64ee313e96b0fe9be8780f,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.zerogravity,baseline,reuse_local,reused_current,1.0.3,4,1.0.3,4,APKPure,https://apkpure.com/zero-gravity/com.richmat.zerogravity,,,disassembly/apk/analyzed/richmat/com.richmat.zerogravity.apk,apk,23963959,82ad82b84bfe881af3e74f72accd136b783e5fb0bf62077fc85fcc37ef901678,1,com.richmat.zerogravity.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,8c550003d43d1b41fe03c5aa4201140cd55efb7fc6c920313a91fe0579fbe70d,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.saatva,discovered_likely_ble,download_google_play,blocked,1.0.1,,,,Google Play,https://play.google.com/store/apps/details?id=com.saatva,apkeep 1.0.0; com.saatva; google-play; split_apk=true,,,,,,,,,,,,,,,,,,,Google Play returned no APK/XAPK for the requested latest build and emitted no diagnostic,2026-07-14
com.sbi.costco,baseline,reuse_local,reused_current,1.8,13,1.8,13,APKPure,https://apkpure.com/q-plus-adjustable-remote/com.sbi.costco,,,disassembly/apk/analyzed/Q-Plus Adjustable Remote_1.8_com.sbi.costco.apk,apk,22137960,0b1be16e910c944624a6a2991a23840e23dae88a8eba750a12f3c773ffd63803,1,Q-Plus Adjustable Remote_1.8_com.sbi.costco.apk,,verified,fb684002f2dc6f2256f43c4c517db751eeb61c8f9fc611e08cb98cbe0586f6fd,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.sbi.laylawf,baseline,download_google_play,downloaded,1.1.5,,1.1.5,17,Google Play,https://play.google.com/store/apps/details?id=com.sbi.laylawf&hl=en&gl=us,apkeep 1.0.0; com.sbi.laylawf; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.sbi.laylawf/com.sbi.laylawf.apk,apk,13843904,6bff3e148a9059b8435f14846939a25f23c774db0cb91d7342ee973514d5b72d,1,com.sbi.laylawf.apk,arm64-v8a; armeabi; armeabi-v7a,verified,fb684002f2dc6f2256f43c4c517db751eeb61c8f9fc611e08cb98cbe0586f6fd,native_or_managed,,not_flutter,,,,,,Google Play reports 1.1.5; APKPure reports 1.1.2,2026-07-14
